"SNo","company","ReviwerType","job_title","overall_ratings","workLifebalance_ratings","culturevalues_ratings","carreropportunities_ratings","benefits_ratings","seniormangemnet_ratings"
31138,"amazon","Employee"," Anonymous Employee",1,1,1,2,4,1
31139,"amazon","Employee"," Marketing",1,1,1,1,1,1
31140,"amazon","Employee"," Anonymous Employee",3,3,3,3,3,2
31141,"amazon","Employee"," Anonymous Employee",3,1,3,2,5,3
31142,"amazon","Alumni"," Customer Service Associate",3,3,2,3,3,2
31143,"amazon","Employee"," Catalog Associate",5,5,5,3,5,5
31144,"amazon","Alumni"," Anonymous Employee",5,4,5,2,2,5
31145,"amazon","Employee"," Anonymous Employee",5,3,5,5,5,5
31146,"amazon","Employee"," Intern",5,4,4,5,4,5
31147,"amazon","Alumni"," Anonymous Employee",4,3,4,4,4,3
31148,"amazon","Alumni"," Anonymous Employee",3,2,4,4,2,2
31149,"amazon","Alumni"," Customer Service Associate",5,5,5,5,5,5
31150,"amazon","Alumni"," Anonymous Employee",5,5,4,3,3,2
31151,"amazon","Employee"," Anonymous Employee",5,4,5,5,5,5
31152,"amazon","Employee"," Anonymous Employee",4,3,4,2,3,1
31153,"amazon","Alumni"," Kindle Specialist",4,3,4,4,3,3
31154,"amazon","Employee"," Content Associate",3,4,5,4,3,2
31155,"amazon","Employee"," Anonymous Employee",3,3,4,2,4,3
31156,"amazon","Alumni"," Anonymous Employee",3,2,4,4,2,2
31157,"amazon","Employee"," Drug Safety Associate",5,5,5,5,5,5
31158,"amazon","Employee"," Intern",1,1,2,5,1,1
31159,"amazon","Employee"," Anonymous Employee",4,3,3,4,5,3
31160,"amazon","Alumni"," Catalog Associate",4,4,5,2,2,3
31161,"amazon","Employee"," Anonymous Employee",3,1,3,3,3,2
31162,"amazon","Alumni"," Anonymous Employee",4,1,2,4,4,2
31163,"amazon","Employee"," SDE1",5,5,5,5,5,5
31164,"amazon","Employee"," Anonymous Employee",5,4,5,5,5,5
31165,"amazon","Alumni"," Warehouse Worker",1,1,1,1,1,1
31166,"amazon","Alumni"," Anonymous Employee",4,3,4,3,4,4
31167,"amazon","Employee"," Anonymous Employee",5,3,4,4,4,3
31168,"amazon","Employee"," Senior Vendor Manager",4,1,3,4,3,3
31169,"amazon","Employee"," Solutions Architect",5,3,5,5,5,5
31170,"amazon","Employee"," Solutions Architect",5,3,5,5,5,5
31171,"amazon","Employee"," Anonymous Employee",5,3,5,3,3,5
31172,"amazon","Employee"," Field Boy",5,5,5,5,5,5
31173,"amazon","Alumni"," Anonymous Employee",3,4,5,3,4,3
31174,"amazon","Employee"," Trms",4,5,5,2,4,3
31175,"amazon","Alumni"," Support Analyst",4,2,4,3,3,4
31176,"amazon","Alumni"," Operations Supervisor",5,5,5,5,5,5
31177,"amazon","Alumni"," Anonymous Employee",3,4,3,2,4,2
31178,"amazon","Employee"," Anonymous Employee",4,4,4,3,3,4
31179,"amazon","Employee"," Anonymous Employee",4,4,4,2,3,4
31180,"amazon","Alumni"," Anonymous Employee",2,1,4,5,4,2
31181,"amazon","Alumni"," Transaction Risk Investigator",3,1,1,3,1,1
31182,"amazon","Employee"," Anonymous Employee",3,2,2,4,3,2
31183,"amazon","Employee"," Sales Specialist",5,4,5,5,4,5
31184,"amazon","Alumni"," Technical Support Representative",4,5,4,3,3,5
31185,"amazon","Employee"," Anonymous Employee",4,3,3,5,4,5
31186,"amazon","Employee"," Anonymous Employee",4,4,4,4,4,4
31187,"amazon","Employee"," Technical Recruiter",5,5,5,5,5,5
31188,"amazon","Employee"," Process Associate",4,4,5,5,4,4
31189,"amazon","Alumni"," Fulfillment Associate",1,1,1,1,3,1
31190,"amazon","Alumni"," Data Center Linux &amp, Hardware Engineer",2,1,2,3,2,2
31191,"amazon","Employee"," Anonymous Employee",3,3,4,4,4,3
31192,"amazon","Alumni"," Anonymous Employee",5,3,5,4,3,4
31193,"amazon","Alumni"," Anonymous Employee",5,4,5,3,3,5
31194,"amazon","Alumni"," Associate",3,3,4,3,3,3
31195,"amazon","Alumni"," Picker",1,1,1,2,2,1
31196,"amazon","Alumni"," Seller Support Associate",5,5,5,5,5,5
31197,"amazon","Employee"," Anonymous Employee",2,3,4,4,4,3
31198,"amazon","Employee"," UI-UX Designer",3,2,1,2,4,1
31199,"amazon","Alumni"," Associate",5,5,5,5,5,5
31200,"amazon","Employee"," Software Development Engineer-II",4,4,4,4,4,5
31201,"amazon","Employee"," Financial Analyst",3,4,1,3,2,2
31202,"amazon","Employee"," Manager",5,3,4,4,4,4
31203,"amazon","Alumni"," Business Analyst",5,3,5,4,4,4
31204,"amazon","Alumni"," Transaction Risk Investigator",3,4,3,2,3,3
31205,"amazon","Employee"," Operations",5,3,4,4,4,4
31206,"amazon","Alumni"," Operations Manager",2,1,1,3,4,1
31207,"amazon","Alumni"," Senior Analyst",4,4,5,4,2,3
31208,"amazon","Employee"," Risk Investigator",5,4,5,5,4,5
31209,"amazon","Employee"," Anonymous Employee",4,4,4,4,4,4
31210,"amazon","Alumni"," Anonymous Employee",4,5,4,4,4,5
31211,"amazon","Employee"," Anonymous Employee",3,4,5,4,4,2
31212,"amazon","Employee"," Software Development Engineer",4,4,4,4,4,4
31213,"amazon","Alumni"," Anonymous Employee",4,4,4,4,4,4
31214,"amazon","Employee"," FC Associate",1,1,1,1,2,1
31215,"amazon","Employee"," Sortation Shift Manager",4,3,4,4,4,3
31216,"amazon","Alumni"," Anonymous Employee",4,3,4,4,4,3
31217,"amazon","Alumni"," Business Analyst",4,2,4,4,4,4
31218,"amazon","Alumni"," Process Assistant",3,3,4,3,1,4
31219,"amazon","Employee"," Software Development Engineer I",4,2,4,5,5,4
31220,"amazon","Employee"," Anonymous Employee",5,4,5,5,4,2
31221,"amazon","Alumni"," Anonymous Employee",5,4,4,4,4,4
31222,"amazon","Employee"," Compliance Reviewer",5,4,5,5,5,5
31223,"amazon","Employee"," Anonymous Employee",5,5,5,5,5,3
31224,"amazon","Alumni"," Catalog Lead",5,4,5,5,4,5
31225,"amazon","Employee"," Seasonal Customer Service Associate",5,2,5,5,4,3
31226,"amazon","Alumni"," Anonymous Employee",4,2,4,5,4,3
31227,"amazon","Employee"," Software Development Engineer I",4,4,4,4,4,4
31228,"amazon","Employee"," Warehouse Associate",4,4,4,4,4,4
31229,"amazon","Employee"," Graduate Area Manager",5,4,5,5,5,4
31230,"amazon","Employee"," Anonymous Employee",4,4,4,3,3,3
31231,"amazon","Alumni"," Web Content Administrator",5,2,2,3,3,3
31232,"amazon","Alumni"," Catalog Associate",5,4,3,5,5,3
31233,"amazon","Employee"," Anonymous Employee",5,5,5,5,5,5
31234,"amazon","Employee"," Anonymous Employee",4,5,5,4,3,4
31235,"amazon","Alumni"," Software Development Engineer I",4,3,5,4,4,3
31236,"amazon","Employee"," Marketing Manager",1,1,1,1,5,1
31237,"amazon","Employee"," Anonymous Employee",5,3,5,5,4,3
31238,"amazon","Alumni"," CSA",4,3,5,4,3,4
31239,"amazon","Employee"," Data Center Technician",4,3,5,5,4,4
31240,"amazon","Employee"," Data Center Technician",4,3,5,5,4,4
31241,"amazon","Employee"," Program Manager",4,3,5,4,3,4
31242,"amazon","Employee"," Risk Manager",5,3,4,5,4,4
31243,"amazon","Alumni"," Anonymous Employee",5,4,5,4,4,4
31244,"amazon","Employee"," Senior Account Manager",4,5,5,5,3,4
31245,"amazon","Alumni"," Transaction Risk Investigator",4,2,5,4,3,4
31246,"amazon","Alumni"," Customer Service Manager",4,4,4,4,3,3
31247,"amazon","Employee"," Anonymous Employee",4,5,4,5,5,4
31248,"amazon","Alumni"," Anonymous Employee",3,3,4,4,4,3
31249,"amazon","Alumni"," Anonymous Employee",1,1,1,1,2,1
31250,"amazon","Employee"," Cloud Support Engineer",4,4,3,5,3,4
31251,"amazon","Alumni"," SDE1",4,2,4,3,3,3
31252,"amazon","Alumni"," Transaction Risk Investigator",3,1,4,3,2,4
31253,"amazon","Alumni"," Anonymous Employee",1,1,1,1,1,1
31254,"amazon","Employee"," Cloud Support Engineer",4,3,5,5,5,5
31255,"amazon","Alumni"," Seller Support Associate",4,3,4,5,2,3
31256,"amazon","Employee"," Customer Service Associate",4,3,3,2,3,3
31257,"amazon","Alumni"," Process Assistant",3,2,2,3,4,2
31258,"amazon","Employee"," Program Manager",5,3,4,5,5,4
31259,"amazon","Employee"," Anonymous Employee",4,5,4,3,5,3
31260,"amazon","Employee"," Business Analyst",4,2,5,3,3,3
31261,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
31262,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,4
31263,"amazon","Alumni"," DCEO",2,1,1,2,2,1
31264,"amazon","Alumni"," Buyer",5,4,5,4,5,5
31265,"amazon","Employee"," Customer Service Associate",3,3,4,3,4,4
31266,"amazon","Employee"," CSA",5,1,4,5,5,5
31267,"amazon","Employee"," Order Picker",2,1,1,2,2,1
31268,"amazon","Alumni"," Anonymous Employee",4,3,4,4,4,3
31269,"amazon","Alumni"," Anonymous Employee",4,4,4,4,4,4
31270,"amazon","Alumni"," Anonymous Employee",4,4,4,4,4,4
31271,"amazon","Employee"," Intern",3,3,2,5,3,3
31272,"amazon","Alumni"," Warehouse Associate",1,2,1,1,3,1
31273,"amazon","Employee"," Operations Manager",4,3,4,5,2,2
31274,"amazon","Employee"," Transaction Risk Investigator",5,3,5,4,4,5
31275,"amazon","Employee"," Job for Bsc Computer Science",5,4,4,3,5,2
31276,"amazon","Employee"," Finance Manager",5,5,5,5,5,4
31277,"amazon","Alumni"," Transaction Risk Analyst",4,3,4,4,4,4
31278,"amazon","Employee"," Device Associate - Test",5,4,5,4,4,4
31279,"amazon","Alumni"," Technical Account Manager",5,4,4,4,4,4
31280,"amazon","Employee"," Anonymous Employee",4,4,4,4,4,4
31281,"amazon","Alumni"," Anonymous Employee",4,5,5,5,3,5
31282,"amazon","Employee"," Anonymous Employee",3,4,4,3,2,3
31283,"amazon","Alumni"," Anonymous Employee",3,5,1,5,5,1
31284,"amazon","Employee"," Logistics Supervisor",5,3,4,4,5,4
31285,"amazon","Employee"," Catalog Associate",1,2,3,1,2,1
31286,"amazon","Employee"," Catalog Associate",4,5,5,3,4,4
31287,"amazon","Alumni"," Analyst",3,2,2,5,2,1
31288,"amazon","Alumni"," Anonymous Employee",3,3,4,3,4,2
31289,"amazon","Employee"," Program Managet",5,5,4,5,4,5
31290,"amazon","Employee"," Anonymous Employee",4,2,5,4,5,4
31291,"amazon","Employee"," Transaction Risk Investigator",2,1,4,1,3,3
31292,"amazon","Employee"," Anonymous Employee",4,2,3,4,2,5
31293,"amazon","Employee"," Anonymous Employee",5,4,4,5,5,4
31294,"amazon","Alumni"," Applications for the Amazon Associate",2,2,1,4,3,1
31295,"amazon","Alumni"," Senior Analyst",5,4,4,4,4,4
31296,"amazon","Alumni"," Senior Customer Service Associate",2,2,5,1,4,1
31297,"amazon","Alumni"," Anonymous Employee",3,4,2,4,3,3
31298,"amazon","Employee"," Transaction Risk Investigator",5,5,5,4,4,5
31299,"amazon","Employee"," Transaction Risk Investigator",1,1,1,1,1,1
31300,"amazon","Employee"," Transaction Risk Investigator",1,1,1,1,1,1
31301,"amazon","Alumni"," Anonymous Employee",4,3,4,4,4,3
31302,"amazon","Alumni"," Anonymous Employee",4,2,4,5,4,4
31303,"amazon","Employee"," Anonymous Employee",3,3,4,4,4,3
31304,"amazon","Alumni"," Anonymous Employee",2,1,3,3,2,1
31305,"amazon","Employee"," Anonymous Employee",1,1,1,1,1,1
31306,"amazon","Alumni"," Team Lead",5,4,5,5,4,4
31307,"amazon","Employee"," Intern - Monthly",4,4,5,4,4,1
31308,"amazon","Alumni"," Anonymous Employee",1,1,1,3,4,1
31309,"amazon","Alumni"," Head of Department",1,1,1,3,1,1
31310,"amazon","Employee"," Anonymous Employee",2,3,4,4,4,3
31311,"amazon","Alumni"," User Experience Designer",4,4,5,5,3,5
31312,"amazon","Employee"," Datacenter Technician",5,3,5,5,4,3
31313,"amazon","Employee"," Anonymous Employee",5,4,5,5,5,5
31314,"amazon","Employee"," Anonymous Employee",4,3,5,3,2,5
31315,"amazon","Employee"," Anonymous Employee",3,1,4,5,4,1
31316,"amazon","Employee"," Area Manager Level V",4,3,4,4,4,3
31317,"amazon","Alumni"," Anonymous Employee",5,3,4,4,4,3
31318,"amazon","Employee"," Operations and Logistics Manager",5,3,4,5,5,4
31319,"amazon","Alumni"," Operations Manager",2,1,3,2,3,2
31320,"amazon","Alumni"," Operations Manager",2,1,3,2,3,2
31321,"amazon","Employee"," Outbound Order Picker",2,1,2,1,1,1
31322,"amazon","Alumni"," Anonymous Employee",4,4,3,4,3,3
31323,"amazon","Employee"," Fulfillment Associate",4,2,5,5,5,4
31324,"amazon","Alumni"," Anonymous Employee",4,3,5,5,4,4
31325,"amazon","Alumni"," Trms",4,5,5,3,4,4
31326,"amazon","Employee"," Anonymous Employee",4,2,3,3,3,3
31327,"amazon","Alumni"," Anonymous Employee",3,3,3,4,4,3
31328,"amazon","Employee"," Anonymous Employee",3,1,4,3,4,3
31329,"amazon","Employee"," Seller Support Associate",4,2,4,3,3,3
31330,"amazon","Alumni"," Software Development Engineer I",3,1,2,3,3,4
31331,"amazon","Alumni"," Anonymous Employee",4,3,3,4,3,4
31332,"amazon","Employee"," Fulfillment Associate",3,1,4,3,3,2
31333,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
31334,"amazon","Employee"," Technical Sourcer",5,4,4,5,5,4
31335,"amazon","Alumni"," Anonymous Employee",4,3,3,4,4,3
31336,"amazon","Alumni"," Customer Service Associate",5,4,5,5,4,5
31337,"amazon","Alumni"," Anonymous Employee",4,4,4,4,4,4
31338,"amazon","Alumni"," Senior Customer Service Associate",4,3,5,3,4,5
31339,"amazon","Employee"," Software Development Engineer",5,2,5,5,5,5
31340,"amazon","Employee"," Associate",2,3,3,2,2,3
31341,"amazon","Alumni"," Anonymous Employee",1,1,1,1,1,1
31342,"amazon","Employee"," Operations Manager",4,2,4,4,4,4
31343,"amazon","Employee"," Anonymous Employee",5,2,4,4,5,3
31344,"amazon","Employee"," Software Development Engineer",5,2,5,5,5,5
31345,"amazon","Alumni"," Operations Manager",4,3,5,4,3,5
31346,"amazon","Employee"," Content Quality Associate",5,3,4,5,3,3
31347,"amazon","Alumni"," Software Development Manager",4,2,4,4,3,3
31348,"amazon","Employee"," Software Development Engineer",4,1,3,4,3,3
31349,"amazon","Employee"," SDE2",4,4,4,4,4,4
31350,"amazon","Employee"," SDE2",4,4,4,4,4,4
31351,"amazon","Alumni"," Anonymous Employee",3,3,2,3,3,1
31352,"amazon","Employee"," Project Management Coordinator",5,2,5,5,4,2
31353,"amazon","Alumni"," Anonymous Employee",4,3,3,4,4,4
31354,"amazon","Alumni"," Anonymous Employee",4,3,4,4,4,3
31355,"amazon","Alumni"," Anonymous Employee",5,5,5,4,4,5
31356,"amazon","Employee"," Test Engineer",5,2,4,4,2,4
31357,"amazon","Alumni"," Anonymous Employee",4,3,3,3,3,2
31358,"amazon","Employee"," Senior Finance Manager",4,3,4,4,4,4
31359,"amazon","Employee"," Anonymous Employee",4,4,5,4,4,3
31360,"amazon","Alumni"," Customer Service - Digital",4,3,4,4,4,3
31361,"amazon","Alumni"," Head of Projects",5,3,5,5,5,4
31362,"amazon","Alumni"," Anonymous Employee",5,3,5,5,5,4
31363,"amazon","Alumni"," Senior Vendor Manager",5,3,5,5,4,4
31364,"amazon","Employee"," Anonymous Employee",2,1,1,5,5,1
31365,"amazon","Employee"," SDE1",2,2,2,3,3,1
31366,"amazon","Employee"," Anonymous Employee",4,4,3,4,4,4
31367,"amazon","Employee"," Anonymous Employee",5,3,5,5,5,5
31368,"amazon","Employee"," Anonymous Employee",5,5,5,5,5,5
31369,"amazon","Employee"," Device Associate",4,5,3,3,4,3
31370,"amazon","Employee"," Device Associate",4,5,3,3,4,3
31371,"amazon","Employee"," SDE2",4,3,4,5,4,4
31372,"amazon","Alumni"," Warehouse Associate",4,3,4,1,2,1
31373,"amazon","Alumni"," Anonymous Employee",1,3,4,1,3,3
31374,"amazon","Employee"," Anonymous Employee",3,1,2,5,3,2
31375,"amazon","Alumni"," Anonymous Employee",3,4,4,2,4,3
31376,"amazon","Employee"," Delivery Associate",2,2,4,3,4,4
31377,"amazon","Employee"," SDE1",4,4,4,4,4,4
31378,"amazon","Alumni"," Anonymous Employee",4,3,4,4,4,3
31379,"amazon","Employee"," Anonymous Employee",4,2,4,4,4,4
31380,"amazon","Alumni"," Anonymous Employee",4,3,4,4,4,3
31381,"amazon","Employee"," Data Engineer II",4,3,5,5,4,4
31382,"amazon","Employee"," Anonymous Employee",4,3,3,1,4,3
31383,"amazon","Alumni"," Quality Assurance Engineer II",3,1,2,3,1,1
31384,"amazon","Alumni"," Transaction Risk Investigator",3,2,3,4,3,2
31385,"amazon","Alumni"," Anonymous Employee",5,3,4,4,4,3
31386,"amazon","Alumni"," Anonymous Employee",3,3,4,3,4,4
31387,"amazon","Alumni"," Anonymous Employee",4,4,3,4,5,2
31388,"amazon","Employee"," Anonymous Employee",3,3,5,3,3,3
31389,"amazon","Employee"," Anonymous Employee",5,5,3,4,5,4
31390,"amazon","Alumni"," Software Development Engineer I",5,3,4,4,4,3
31391,"amazon","Employee"," Anonymous Employee",5,5,5,5,2,5
31392,"amazon","Employee"," Anonymous Employee",4,2,3,4,4,4
31393,"amazon","Employee"," Quality Assurance Engineer I",4,3,4,4,3,4
31394,"amazon","Alumni"," Anonymous Employee",3,4,2,4,5,1
31395,"amazon","Alumni"," Anonymous Employee",5,3,5,5,5,4
31396,"amazon","Alumni"," Customer Service Associate",2,1,4,2,1,2
31397,"amazon","Employee"," Anonymous Employee",2,1,2,2,2,3
31398,"amazon","Employee"," Anonymous Employee",4,2,5,5,4,3
31399,"amazon","Employee"," Telesales Executive",4,4,4,3,4,2
31400,"amazon","Alumni"," Anonymous Employee",3,3,4,4,4,3
31401,"amazon","Employee"," Software Development Engineer I",5,4,5,5,4,5
31402,"amazon","Employee"," General Laborer",5,4,5,4,3,4
31403,"amazon","Employee"," Anonymous Employee",4,4,4,2,3,4
31404,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
31405,"amazon","Alumni"," Software Development Manager II",4,1,4,5,4,3
31406,"amazon","Alumni"," Customer Service Associate",5,2,5,4,4,4
31407,"amazon","Alumni"," Anonymous Employee",2,1,2,2,1,1
31408,"amazon","Employee"," Anonymous Employee",2,3,4,1,2,2
31409,"amazon","Alumni"," Software Development Engineer",4,2,4,4,4,3
31410,"amazon","Employee"," Customer Service Associate",4,5,4,5,4,4
31411,"amazon","Alumni"," Anonymous Employee",4,4,4,4,4,4
31412,"amazon","Employee"," Senior Investigation Specialist",3,3,2,4,3,1
31413,"amazon","Employee"," Devops Engineer",5,4,5,5,4,5
31414,"amazon","Employee"," Business Analyst",5,4,5,5,4,5
31415,"amazon","Employee"," Retail Associate",5,5,5,5,5,3
31416,"amazon","Alumni"," Customer Service Manager",5,4,5,5,4,4
31417,"amazon","Alumni"," Transaction Risk Investigator",4,4,4,5,4,4
31418,"amazon","Employee"," Anonymous Employee",4,3,4,4,4,3
31419,"amazon","Alumni"," Software Development Engineer",3,1,2,2,2,2
31420,"amazon","Employee"," Anonymous Employee",5,5,5,5,5,2
31421,"amazon","Employee"," Anonymous Employee",5,3,4,4,4,3
31422,"amazon","Employee"," Customer Service Associate",2,2,4,2,1,2
31423,"amazon","Employee"," Systems Engineer",4,4,3,3,3,1
31424,"amazon","Employee"," Software Development Engineer",2,1,2,1,2,2
31425,"amazon","Employee"," Customer Support Associate",4,4,4,3,3,4
31426,"amazon","Employee"," Account Manager",4,4,4,4,4,4
31427,"amazon","Alumni"," Anonymous Employee",3,1,3,3,3,2
31428,"amazon","Employee"," Program Manager",3,1,3,4,3,3
31429,"amazon","Employee"," Area Manager",3,3,3,4,4,1
31430,"amazon","Employee"," Customer Service Associate",5,4,4,3,5,4
31431,"amazon","Alumni"," Anonymous Employee",3,1,3,3,3,2
31432,"amazon","Employee"," Anonymous Employee",5,5,4,5,5,4
31433,"amazon","Employee"," Anonymous Employee",4,2,4,5,4,4
31434,"amazon","Employee"," Anonymous Employee",3,4,4,1,2,3
31435,"amazon","Employee"," Senior Product Manager",5,4,4,5,4,4
31436,"amazon","Employee"," Anonymous Employee",5,3,4,4,4,3
31437,"amazon","Alumni"," Technical Account Management Associate",1,1,1,2,1,1
31438,"amazon","Alumni"," Anonymous Employee",1,1,1,1,1,1
31439,"amazon","Employee"," Transaction Risk Investigator",5,5,5,4,4,4
31440,"amazon","Employee"," Risk Mining Investigator",4,3,4,4,3,4
31441,"amazon","Employee"," Anonymous Employee",4,5,5,4,4,5
31442,"amazon","Alumni"," Process Associate",4,3,4,3,4,2
31443,"amazon","Alumni"," Anonymous Employee",3,4,3,4,4,3
31444,"amazon","Employee"," Anonymous Employee",5,4,4,4,5,4
31445,"amazon","Alumni"," Anonymous Employee",3,4,1,5,4,4
31446,"amazon","Employee"," Anonymous Employee",3,1,4,3,4,2
31447,"amazon","Employee"," HRBP",5,5,5,5,4,4
31448,"amazon","Employee"," Catalog Associate",3,4,4,3,4,4
31449,"amazon","Alumni"," Software Development Engineer Idvc",3,4,3,2,2,3
31450,"amazon","Employee"," Human Resources Specialist",4,3,4,4,4,3
31451,"amazon","Alumni"," Quality Assurance Engineer II",3,1,3,4,4,3
31452,"amazon","Employee"," Human Resources Assistant",2,1,2,4,5,2
31453,"amazon","Employee"," Product Manager",4,3,4,5,4,3
31454,"amazon","Employee"," Seller Support Associate",4,3,5,4,3,3
31455,"amazon","Alumni"," Anonymous Employee",4,3,3,4,3,5
31456,"amazon","Alumni"," Anonymous Employee",4,2,5,5,4,5
31457,"amazon","Alumni"," Anonymous Employee",3,3,4,4,4,3
31458,"amazon","Employee"," Anonymous Employee",4,2,4,4,4,3
31459,"amazon","Alumni"," Anonymous Employee",3,3,5,3,2,4
31460,"amazon","Alumni"," Anonymous Employee",3,2,2,4,3,1
31461,"amazon","Alumni"," CSR2",5,4,5,5,5,5
31462,"amazon","Employee"," Customer Service Associate",5,5,5,5,5,5
31463,"amazon","Employee"," Anonymous Employee",5,4,5,4,5,4
31464,"amazon","Alumni"," Associate",5,5,4,5,5,4
31465,"amazon","Employee"," Senior Test Engineer",4,3,5,4,5,4
31466,"amazon","Alumni"," Amazon Warehouse Worker",4,1,1,2,2,3
31467,"amazon","Employee"," DCO",3,2,2,2,2,1
31468,"amazon","Alumni"," SEO Specialist",5,4,4,5,5,4
31469,"amazon","Alumni"," Digital Ticket Specialist",4,4,5,5,2,3
31470,"amazon","Alumni"," Digital Ticket Specialist",4,4,5,5,2,3
31471,"amazon","Alumni"," Anonymous Employee",5,4,5,5,5,5
31472,"amazon","Employee"," Anonymous Employee",4,5,4,4,4,4
31473,"amazon","Employee"," Anonymous Employee",4,3,4,4,2,3
31474,"amazon","Alumni"," Anonymous Employee",3,3,4,4,4,3
31475,"amazon","Alumni"," Anonymous Employee",4,1,2,2,3,2
31476,"amazon","Employee"," Safety Officer",4,2,4,4,3,4
