Company,jobtitle,overall_ratings,workLifebalance_ratings,culturevalues_ratings,carreropportunities_ratings,benefits_ratings,seniormangemnet_ratings
facebook,Enterprise Engineer,5,5,5,5,5,5
facebook,Executive Assistant,5,4,5,4,4,4
facebook,Executive Chef,5,5,5,5,5,5
facebook,Facebook Software Engineer,5,5,5,5,5,5
facebook,Facilities Manager,3,4,5,2,5,2
facebook,Film Producer,5,5,5,5,5,5
facebook,Finance,5,5,5,5,5,5
facebook,Finance Analyst,5,3,5,5,5,5
facebook,Finance Manager,5,3,4,5,4,5
facebook,Financial Analyst,5,4,5,4,5,5
facebook,Freelancer,5,4,4,4,4,5
facebook,Front End Engineer,5,5,5,5,5,5
facebook,Gerente General,5,5,5,5,5,5
facebook,Global Manager,5,4,5,5,5,4
facebook,Global Marketing Solutions,5,5,5,4,5,5
facebook,Graphic Design Manager,5,4,5,5,5,5
facebook,Growth Marketing Analyst,5,3,5,4,5,5
facebook,Hardware Engineer,5,5,5,5,5,5
facebook,Hardware Engineering,5,5,5,5,5,5
facebook,Help Desk Specialist,1,1,1,1,1,1
facebook,Helpdesk,4,3,5,5,4,3
facebook,Helpdesk Specialist,5,4,5,4,3,4
facebook,Human Resources,4,4,4,4,4,4
facebook,Human Resources Analyst,5,5,5,5,5,5
facebook,Human Resources Assistant,4,5,4,4,4,4
facebook,Human Resources Assistant Manager,4,5,5,4,5,5
facebook,Human Resources Business Partner,5,5,5,5,5,5
facebook,Human Resources Director,5,3,5,4,4,4
facebook,Human Resources Leader,5,4,5,5,5,5
facebook,IOS Recruiter,5,5,5,5,5,5
facebook,IT Analyst,4,3,4,4,4,4
facebook,IT Field Support/Logistics Technician,3,2,2,2,3,1
facebook,IT Specialist,5,5,5,5,5,5
facebook,IT Systems Analyst,4,4,4,4,4,4
facebook,In House Lawyer,5,5,5,5,5,5
facebook,Industry Manager,5,4,5,5,5,5
facebook,Infra Group,4,1,4,3,5,4
facebook,Infrastructure Engineer,4,4,4,3,3,3
facebook,Inside Sales Representative,5,5,5,5,5,5
facebook,Insights Manager,5,5,5,5,5,5
facebook,Instructional Designer,5,5,5,4,5,5
facebook,Integrity Analyst,5,5,5,4,4,5
facebook,Intern,3,3,5,4,4,3
facebook,Internet Marketing Analyst,5,3,5,5,4,5
facebook,Ios Software Engineer,5,5,5,5,5,5
facebook,Junior Sous Chef,4,4,3,3,4,3
facebook,L&amp,\N,5,5,5,5,5
facebook,Latin America Outsourcing Associate,5,5,5,5,5,5
facebook,Lead Security Counsel,5,5,5,5,5,5
facebook,Learning &amp,\N,5,5,4,5,5
facebook,Learning Ops Specialist,5,5,5,5,5,5
facebook,Learning and Development Manager,5,4,5,5,5,5
facebook,Legal Triage Technician,2,3,1,1,4,1
facebook,London,5,5,5,5,5,4
facebook,Manager,5,4,5,5,5,5
facebook,Market Development Lead,5,5,5,5,5,5
facebook,Market Leader,5,5,5,5,5,4
facebook,Market Specialist,5,5,5,5,4,4
facebook,Marketing,5,3,5,4,4,4
facebook,Marketing Analyst,4,4,5,4,5,3
facebook,Marketing Manager,5,4,5,5,5,5
facebook,Marketing Science Partner,5,5,5,4,5,4
facebook,Marketing Specialist,5,4,4,4,4,4
facebook,Measurement Lead,5,5,5,5,4,5
facebook,Measurement Partner,5,5,5,5,4,5
facebook,Media Partnerships - Employment Brand,5,4,5,5,5,5
facebook,Media Solutions,5,4,5,4,4,4
facebook,Media Solutions Specialist,4,5,5,4,4,4
facebook,Moderatior,5,5,5,5,5,5
facebook,Network Engineer,5,3,5,4,4,4
facebook,Nursing Program Manager,4,3,3,3,5,1
facebook,Online Marketer,5,3,5,5,3,5
facebook,Online Operations Associate,4,3,4,3,4,4
facebook,Operations,5,5,5,5,5,5
facebook,Operations Engineer,5,5,5,5,5,5
facebook,Operations Manager,5,5,5,4,5,5
facebook,Operations Program Manager,5,4,5,5,5,5
facebook,Operations Specialist,5,4,5,5,5,5
facebook,Outsourcing Operation Manager,5,5,5,4,5,5
facebook,PR Manager,5,3,5,4,4,4
facebook,Partner Engineer,5,5,5,5,5,5
facebook,Partner Engineer Intern,5,5,4,5,4,4
facebook,Partner Manager,4,5,4,5,5,4
facebook,Partner Sales Manager,5,5,5,5,5,5
facebook,Partner Technical Lead,5,3,4,3,5,4
facebook,Partnerships,5,4,5,5,4,5
facebook,Peeps Partner,5,5,5,4,4,5
facebook,People Research Scientist,5,5,5,5,5,5
facebook,Platform Manager,5,2,5,5,4,4
facebook,Platform Product Marketing,5,5,4,5,4,5
facebook,Policy Associate,5,4,5,5,5,3
facebook,Principal,4,3,4,4,4,3
facebook,Product Analyst,4,3,5,4,4,4
facebook,Product Analytics,5,5,5,5,5,5
facebook,Product Designer,5,4,5,5,5,4
facebook,Product Development Specialist,4,1,4,5,5,5
facebook,Product Manager,5,4,5,5,4,4
facebook,Product Marketing Manager,5,4,5,5,5,5
facebook,Product Operations,5,4,4,5,5,4
facebook,Product Quality Analyst,5,4,5,5,5,5
facebook,Product Specialist,5,4,5,5,5,5
facebook,Product Support Specialist,2,4,3,1,3,2
facebook,Production Engineer,5,4,5,5,5,5
facebook,Production Engineering Manager,5,4,5,5,5,5
facebook,Program Lead,5,5,5,5,5,5
facebook,Program Management and Analysis,\N,5,5,2,5,5
facebook,Program Manager,5,4,5,5,5,4
facebook,Programmer,5,5,5,5,5,5
facebook,Project Manager,4,4,5,5,5,5
facebook,Public Content,3,4,3,3,3,3
facebook,Public Policy Manager,3,3,3,3,4,4
facebook,Publisher Development Manager,5,5,5,4,5,5
facebook,Quantitative Researcher,5,5,5,4,5,5
facebook,Reception Associate,5,5,5,5,5,4
facebook,Recruiter,5,4,5,5,5,4
facebook,Recruiting,5,5,5,5,5,5
facebook,Recruiting Coordinator,5,5,5,4,4,5
facebook,Recruiting Lead,5,5,5,5,5,5
facebook,Recruiting Manager,5,5,5,5,5,5
facebook,Recruiting Operations,5,5,4,5,5,5
facebook,Referral Program Specialist,5,4,5,5,4,4
facebook,Regional Product Marketing Manager,4,2,4,2,3,3
facebook,Release Engineer,5,4,5,5,4,4
facebook,Research,5,4,4,4,4,4
facebook,Research Scientist,5,4,5,4,5,4
facebook,SAN Stuff,4,5,5,5,5,5
facebook,SMB Marketing,5,5,5,4,5,4
facebook,SMB Program Manager,5,5,5,5,5,3
facebook,SRE (A K A Production Engineer),4,2,4,3,5,4
facebook,SWE,5,4,5,5,5,5
facebook,SWE Intern,5,4,5,5,5,3
facebook,Sales,5,4,5,5,5,5
facebook,Sales Director,5,4,5,5,4,5
facebook,Sales Operations,4,3,5,4,4,4
facebook,Sales Operations Manager,5,5,5,5,5,5
facebook,Sales Representative,5,4,5,5,4,5
facebook,Sales Representativel,5,3,5,4,4,4
facebook,Sales Trainer,5,5,5,5,5,5
facebook,Securitas Security Guard,5,4,5,5,5,5
facebook,Security Engineer,5,5,5,5,5,5
facebook,Senior Data Scientist,5,5,5,5,5,5
facebook,Senior Front End Engineer,4,3,5,4,5,4
facebook,Senior Product Manager,3,3,4,2,5,3
facebook,Senior Production Engineer,5,5,5,5,5,5
facebook,Senior Recruiter,5,5,5,5,5,5
facebook,Senior Research Scientist,5,5,5,5,4,4
facebook,Senior Software Engineer,5,4,4,4,5,4
facebook,Senior Team Member,3,3,3,3,1,1
facebook,Senior Technical Program Manager,3,4,3,4,5,3
facebook,Senior UI Engineer,5,4,5,5,5,5
facebook,Senior Web Developer,5,5,5,5,5,5
facebook,Site Operations Analyst,5,5,4,5,5,5
facebook,Site Reliability Engineer,5,4,5,4,4,5
facebook,Site Selection Program Manager,5,4,5,4,5,5
facebook,Small Medium Business,5,4,5,5,5,5
facebook,Social Media,5,3,4,4,5,3
facebook,Software,5,5,5,5,5,5
facebook,Software Development Engineer,1,2,2,2,2,2
facebook,Software Engineer,5,4,5,5,5,4
facebook,Software Engineer E5,5,3,5,5,5,4
facebook,Software Engineer III,5,3,5,4,5,5
facebook,Software Engineer IV,4,3,4,4,4,4
facebook,Software Engineer Intern,5,2,2,4,5,2
facebook,Software Engineer V,5,3,5,5,4,5
facebook,Software Engineer(Internship),4,3,4,5,5,4
facebook,Software Engineering,4,3,4,4,4,3
facebook,Software Engineering Intern,5,4,5,5,5,4
facebook,Software Engineering Manager,5,4,5,5,5,5
facebook,Software Engineering New Grad,5,5,5,5,4,5
facebook,Software Inter,5,5,5,5,5,5
facebook,Software QA Engineering Manager,5,3,5,5,5,5
facebook,Solutions Engineer,5,4,5,5,5,5
facebook,Sourcer,4,3,4,4,4,3
facebook,Specialist,5,4,5,4,5,4
facebook,Staff Software Engineer,5,4,4,5,4,5
facebook,Staffing,5,5,4,5,4,5
facebook,Storage Hardware Design Engineer,4,4,4,4,4,4
facebook,Strategic Partner Manager,5,4,5,5,5,5
facebook,Strategic Sourcing Manager,1,3,3,1,4,3
facebook,Strategy Associate,5,5,5,5,5,5
facebook,Studio Video Producer,5,4,5,4,3,4
facebook,Summer Intern,5,5,5,5,5,5
facebook,Supply Chain Manager,5,3,5,5,5,5
facebook,Systems Analyst,4,4,4,4,4,4
facebook,Systems Engineer,5,4,5,4,4,4
facebook,Systems Project Manager,5,5,5,5,5,5
facebook,TPM,5,4,4,5,4,3
facebook,Talent Scout-University Recruiter,5,5,5,5,4,5
facebook,Talent Sourcer,5,5,5,5,5,5
facebook,Team Lead,5,3,5,4,5,5
facebook,Team Leader User Operations,5,5,5,5,5,5
facebook,Tech Partner,5,4,4,5,4,4
facebook,Technical Account Manager,5,5,5,4,5,5
facebook,Technical Employee,3,2,4,3,3,3
facebook,Technical Program Management,2,2,4,2,3,1
facebook,Technical Program Manager,4,3,4,4,5,4
facebook,Technical Project Manager,5,4,5,4,5,4
facebook,Technical Recruiter,5,4,5,5,5,5
facebook,Technical Sourcer,4,4,5,4,5,4
facebook,Technical Writer,5,5,5,5,5,5
facebook,Technician,1,1,1,1,1,1
facebook,Texas,5,3,5,4,4,5
facebook,Trust and Safety Specialist,4,4,5,4,3,3
facebook,University Recruiter,5,5,5,5,5,5
facebook,University Recruiting Specialist,5,4,5,4,5,5
facebook,University Recruitment Lead,5,5,5,5,5,5
facebook,User Experience Researcher,5,4,5,4,5,4
facebook,User Operations,5,4,5,5,4,4
facebook,User Operations Analyst,5,5,5,4,4,4
facebook,User Operations Specialist,5,5,5,5,4,5
facebook,User Researcher,3,1,3,2,3,2
facebook,Writer,5,4,4,5,5,4
google,3D Artist,\N,\N,5,5,4,5
google,Account Associate,5,5,4,4,4,4
google,Account Coordinator,4,5,4,2,3,2
google,Account Director,4,4,3,3,4,3
google,Account Executive,4,4,4,4,4,4
google,Account Manager,4,4,4,4,4,4
google,Account Optimizer,5,4,5,5,5,5
google,Account Strategist,5,4,5,4,4,4
google,Account Support Associate,5,4,4,4,4,5
google,Accountant,5,5,4,5,4,4
google,Accpunt Manager,3,4,5,3,3,5
google,Ad Sense Sales Manager,2,4,4,1,4,1
google,Ad Solution Consultant,3,4,4,2,4,2
google,Ad Solutions Consultant,5,5,3,4,5,3
google,AdSense Representative,5,5,4,4,4,5
google,AdWords,2,4,4,2,4,3
google,AdWords Account Associate,2,4,4,3,2,2
google,AdWords Representative,4,4,4,3,3,4
google,Administrative,5,3,5,5,5,5
google,Administrative Assistant,5,3,5,5,5,4
google,Administrative Assistant III,5,4,5,5,5,4
google,Administrative Business Partner,5,4,5,4,5,5
google,Adops Media Manager,4,4,4,3,5,4
google,Ads Quality Senior Strategist,5,5,5,3,4,4
google,Adsense Publisher,5,5,5,4,5,4
google,Advertising,5,5,5,4,5,4
google,Advertising Operations Associate,3,2,3,3,2,3
google,Advertising Sales,5,4,4,3,5,4
google,Advertising Technology Senior Associate,4,3,5,4,5,3
google,Adwords API Review Specialist,5,5,5,4,5,4
google,Adwords Associate,4,3,4,3,4,3
google,Agency Development Manager,4,4,4,4,5,4
google,Agency Strategist,5,5,5,5,4,4
google,Algorithm Engineer,4,4,4,4,4,4
google,Analyst,4,4,4,4,4,4
google,Analytical Consultant,5,4,5,4,5,5
google,Analytical Lead,4,4,4,4,5,4
google,Android Developer,5,3,3,3,3,2
google,Ann Arbor,4,5,4,3,4,4
google,Anonymous,4,4,4,3,5,3
google,Anonymous Employee,4,4,4,4,4,4
google,Anti-abuse Analyst,5,5,3,4,4,4
google,Anti-abuse Associate,5,5,5,5,5,5
google,Applications Developer,5,4,4,5,4,4
google,Applications Engineer,3,2,2,2,1,2
google,Apprantice,4,5,5,4,3,5
google,Architecte Logiciel,5,5,5,5,5,5
google,Area Sales Executive,5,4,4,3,4,3
google,Armed Security Guard,5,3,4,4,4,3
google,As400,5,5,5,5,5,5
google,Assistant Engineer,5,4,3,4,2,1
google,Assistant Manager,5,3,4,5,5,2
google,Assistant Marketing Manager,2,4,2,2,3,3
google,Assistant Wellness Director of Memory Care,5,4,5,5,5,5
google,Associate,5,4,4,4,4,4
google,Associate Account Manager,4,4,5,4,3,4
google,Associate Account Strategist,4,4,4,3,4,4
google,Associate Account Strategist - SMB Sales,5,5,5,4,5,5
google,Associate Data Analyst,5,5,4,4,3,4
google,Associate Financial Analyst,3,4,4,2,4,2
google,Associate Industry Manager,5,3,3,5,5,2
google,Associate Partner,5,5,5,5,5,5
google,Associate Product Manager,5,4,4,4,4,4
google,Associate Product Marketing Manager,5,4,5,4,5,5
google,Associate Product Marketing Manager Intern,5,5,5,4,5,4
google,Associate Program Manager,3,3,4,3,3,3
google,Attorney,5,5,5,5,5,5
google,Automation QA Engineer,5,5,5,5,5,5
google,BI Dev,4,4,4,3,4,3
google,BOLD Intern,5,4,5,4,5,5
google,BSA Analyst,4,3,4,3,5,3
google,BizOps Associate,5,4,5,5,5,5
google,Blogger,5,5,4,5,4,4
google,Booster,4,5,4,3,5,3
google,Brand Specialist,4,5,4,4,3,5
google,Brand Strategist,5,4,3,5,5,4
google,Business Acquisition Manager,4,3,4,4,3,5
google,Business Analyst,5,4,4,4,5,4
google,Business Analyst - Strategy and Operations,5,5,5,5,5,5
google,Business Consultant,5,3,4,5,4,4
google,Business Data Analyst,4,5,5,5,4,4
google,Business Development,4,3,4,4,4,3
google,Business Development EMEA - Presales,5,5,5,4,5,4
google,Business Development Executive,5,5,5,5,5,5
google,Business Development Manager,5,4,5,4,4,4
google,Business Development Manager - France,5,5,5,5,5,5
google,Business Intelligence Analyst,5,5,5,5,4,4
google,Business Intern,5,5,5,5,4,5
google,Business Operations Associate,5,4,5,5,5,4
google,Business Operations Manager,2,3,2,1,3,1
google,Business Role,2,2,4,1,2,1
google,Business Systems Analyst,5,4,4,3,3,4
google,Business Systems Integrator,4,4,4,4,4,3
google,C E O,5,5,4,5,5,5
google,CM Manager,5,3,5,3,4,4
google,CSSI,5,5,5,5,5,5
google,California,5,4,5,5,5,4
google,Campaign Manager,5,4,5,4,4,3
google,Channels Specialist,5,5,5,5,5,5
google,Chief Technology Officer,\N,5,4,5,5,5
google,Child Safety Program Manager,5,3,4,4,4,3
google,Clerk,5,3,3,3,3,3
google,Cloud Infrastructure Analyst,4,5,5,5,5,5
google,Cloud Program Manager,5,5,5,3,5,4
google,Cloud Solutions Consultant,1,1,1,1,3,1
google,Commodity Manager,4,5,4,4,5,4
google,Community Manager,5,5,5,5,5,4
google,Compensation Associate,5,4,5,5,5,5
google,Compliance Specialist,5,5,5,5,5,5
google,Computer Oprater,5,3,3,3,3,3
google,Computer Programmer,5,5,5,5,5,5
google,Computer Software Engineer,\N,4,4,4,4,4
google,Consultant,4,4,4,4,4,4
google,Content Editing,4,3,5,4,5,4
google,Content Review Analyst,4,4,3,3,2,4
google,Content Review Specialist,4,4,4,1,1,1
google,Content Writer,4,4,4,4,4,5
google,Content and User Education Specialist,5,5,5,5,5,4
google,Contract Attorney,2,3,3,1,4,1
google,Contract Sales,5,5,5,4,4,5
google,Contractor,1,3,1,1,2,1
google,Contracts Manager,4,3,5,5,5,5
google,Coordinator/Lead,4,4,4,4,4,4
google,Corporate Operations Engineer,4,4,5,4,4,3
google,Corporate Operations Engineer I,4,4,4,5,3,3
google,Corporate Trainer,5,5,5,5,5,5
google,Costumer Service,5,5,5,5,5,5
google,Counsel,5,3,5,5,5,5
google,Counter Help,5,5,5,1,3,5
google,Country Manager,2,1,4,2,4,2
google,Creative Director,5,5,5,5,5,5
google,Creative LEad,5,5,4,5,5,4
google,Creative Technologist,5,5,5,5,5,4
google,Customer Engineer,5,5,5,5,5,4
google,Customer Service,4,3,5,3,3,4
google,Customer Service Representative,4,3,4,4,4,4
google,Customer Solutions Engineer,5,4,5,5,5,4
google,Customer Success Manager,5,4,5,5,5,4
google,DM Program Manager,5,4,5,4,4,4
google,DTP Operator,\N,5,5,5,5,5
google,Data,5,1,1,5,1,1
google,Data Analyst,4,5,4,3,4,3
google,Data Center Operations,5,5,4,5,5,4
google,Data Center Tech,2,2,4,1,4,1
google,Data Center Technician,4,4,4,4,5,4
google,Data Entry,5,5,5,5,5,5
google,Data Entry Clerk,4,5,5,1,5,5
google,Data Scientist,4,4,5,4,5,4
google,Database Administrator,4,4,4,4,4,4
google,Datacenter Facilities Technician,4,5,5,4,4,4
google,Datacenter Technician,3,4,4,2,3,2
google,Decision Support Analyst,4,3,4,4,4,3
google,Deigner,4,5,5,5,5,5
google,Delhi,5,3,4,4,4,3
google,Demand Management Representative,5,4,5,5,3,4
google,Department Head,5,2,4,4,4,3
google,Design Coordinator,4,2,4,4,3,3
google,Design Director,5,5,5,5,5,5
google,Design Manager,5,5,5,5,5,5
google,Designer,5,4,4,4,5,4
google,Developer,4,4,4,4,4,4
google,Developer Advocate,5,4,5,5,5,4
google,Developer Programs Engineer,5,3,5,4,5,3
google,Dietary Aide,4,5,4,4,4,4
google,Digital Marketing,3,4,5,5,4,4
google,Digital Marketing Specialist,5,5,5,5,5,5
google,Digital Marketing Strategist,4,5,5,3,5,4
google,Digital Media Manager,5,5,5,5,5,4
google,Digital Strategist,5,5,5,4,5,4
google,Director,4,4,4,3,4,3
google,Director of Engineering,5,5,5,5,5,5
google,Director of Product Management,5,5,5,5,5,5
google,Director of Sales,5,5,5,3,5,4
google,Display Specialist,5,5,5,4,5,5
google,Diversity Coordinator,3,5,4,2,5,3
google,Doodler,5,3,4,4,4,3
google,EMT,5,5,5,5,5,5
google,EXPORT CONSULTANT,5,3,5,5,3,2
google,Economist,4,3,3,5,5,5
google,Educator,5,3,4,4,4,3
google,Electrical Engineer,1,1,1,1,1,1
google,Electrician Tecnichal,5,5,5,5,5,5
google,Eng Manager,4,4,4,4,3,5
google,Engineer,4,3,4,4,4,3
google,Engineering Director,5,2,4,5,5,4
google,Engineering Manager,5,4,4,4,5,4
google,Engineering Manager III,5,3,4,4,4,4
google,Engineering Program Manager,5,5,5,4,5,4
google,Engineering Resident,5,4,5,5,4,4
google,Enterprise Order Management Specialist,4,4,5,3,3,4
google,Enterprise Program Manager,5,3,5,4,5,4
google,Enterprise Sales Associate,2,3,2,2,2,1
google,Enterprise Sales Engineer,4,4,4,4,4,4
google,Enterprise Sales Representative,3,3,4,3,4,3
google,Entrepreneur,5,3,5,4,4,3
google,Event Manager,5,2,5,5,5,4
google,Executive,5,4,4,3,3,5
google,Executive Assistant,5,5,5,5,5,5
google,Expert In UI Graphic Design,4,4,3,5,3,3
google,Facilities Coordinator,5,5,5,4,5,3
google,Field Operations Associate,5,5,5,2,5,4
google,Field Sales Representative,1,1,1,1,1,1
google,Field Technician,5,5,5,5,5,5
google,Finance Director,5,3,4,3,3,2
google,Finance Manager,4,3,4,3,5,4
google,Financial Analyst,5,4,5,4,4,4
google,Financial Analyst II,4,4,4,3,4,4
google,Floor Controller,5,4,4,4,4,4
google,Freelancer,4,4,3,4,4,3
google,Fresher,5,5,5,5,5,5
google,Front End Developer,5,5,5,5,5,5
google,Front End Engineer,5,4,5,5,5,4
google,Fulfillment Lead,4,5,4,3,4,4
google,G&amp,\N,3,2,3,4,5
google,GA - Account Executive,5,3,5,4,5,3
google,GIS Analyst,2,4,5,2,5,3
google,GTL for Mpas,2,3,4,2,4,2
google,GTM Strategy,5,5,5,4,4,4
google,GTech Solutions Consultant,5,5,5,5,5,5
google,Geo Content Reviewer,5,5,5,5,5,5
google,Gishwhes,5,5,5,5,5,5
google,Global Audience Lead,4,4,5,3,4,4
google,Global Business Operations,4,3,5,5,5,3
google,Global Product Lead,5,5,5,5,4,4
google,Global Sales Manager,5,5,5,5,5,5
google,Global Strategy Lead,5,4,5,5,5,5
google,Google,5,5,5,5,5,5
google,Google - YouTube,5,5,5,5,5,5
google,Google Ads Quality Rater,5,3,5,4,5,5
google,Google Adwords Professional,5,5,5,5,5,5
google,Google Analyst,4,5,5,3,4,5
google,Google Applications Strategist,5,4,5,4,5,5
google,Google Cloud Architect Advocate,5,5,5,5,5,5
google,Google Enterprise,4,3,4,4,4,3
google,Google Online Sales Strategist,4,4,4,3,4,3
google,Google People Services,\N,4,5,4,3,4
google,Google Software Engineer,5,4,4,5,4,4
google,Google Software Engineering,5,3,4,4,4,3
google,Google Specialist,5,3,4,4,5,4
google,Google Student Ambassador,5,4,5,4,4,4
google,Graphic Designer,3,5,3,3,5,3
google,Group Product Manager,5,5,5,5,5,5
google,Group Product Marketing Manager,5,3,5,5,5,4
google,HARDWARE &amp,\N,3,2,2,2,2
google,HRBP,4,3,4,4,5,3
google,Hardware Engineer,5,4,4,4,4,4
google,Hardware Test Engineer,5,5,5,3,4,3
google,Head Sales &amp,\N,5,5,5,5,5
google,Head of A Department,3,3,4,3,2,3
google,Head of Business Development,5,5,5,4,4,4
google,Head of Communications,5,3,5,5,3,5
google,Head of Editorial,4,3,4,3,5,4
google,Head of Enterprise Services,5,4,5,3,4,5
google,Head of Industry,5,5,5,5,5,4
google,Head of Sales,4,5,4,4,5,4
google,Help Desk Technician,5,3,4,4,4,3
google,Helper Assistant,4,3,3,4,3,3
google,Horticulturist,5,1,5,1,1,1
google,Human Resource Manager-recruitment,5,5,5,5,5,4
google,Human Resources Analyst,5,5,5,5,5,5
google,Human Resources Business Partner,5,3,5,5,5,3
google,Human Resources Director,5,5,5,5,5,5
google,Human Resources Manager,5,5,4,5,5,5
google,Human Resources Specialist (HR Specialist),5,4,5,4,5,4
google,ICT,4,4,2,5,4,3
google,II V Years,5,5,5,5,5,5
google,IT Analyst,5,4,4,5,4,4
google,IT Audit Senior,5,3,3,5,5,2
google,IT Director,5,5,4,5,5,5
google,IT Engineer,4,4,4,4,4,4
google,IT Field Technician,5,5,5,5,5,5
google,IT Operations Manager,4,2,5,5,5,4
google,IT Resident,5,3,5,4,4,4
google,IT Resident Fixed Term,5,4,5,4,4,4
google,IT SOFTWARE PROGRAMMING RELATED JOBS,4,4,5,5,3,4
google,IT Support Technician,5,5,5,5,5,5
google,IT Systems Analyst,5,4,5,3,5,3
google,Industry Analyst,4,4,4,4,4,4
google,Industry Analyst Intern,5,4,5,3,5,5
google,Industry Head,5,5,5,4,5,5
google,Industry Manager,5,4,5,4,5,4
google,Industry Marketing Manager,4,4,4,4,5,3
google,Information Technology Resident,5,5,5,3,4,3
google,Information Technology Supervisor,5,5,5,5,5,5
google,Infrastructure Software Engineer,5,5,5,5,5,5
google,Inside Sales,5,4,5,4,5,4
google,Inside Sales Google Cloud,4,4,4,1,4,1
google,Inside Sales Representative,4,4,5,2,3,5
google,Inside Sales Representative - Cloud,1,1,1,3,2,2
google,Inspector,5,5,5,5,5,5
google,Instructional Designer III,5,3,5,4,5,5
google,Interaction Designer,5,4,5,5,5,5
google,Interactive Designer,1,3,3,1,3,1
google,Interactoin DesignerIII,5,5,5,5,5,5
google,Intern,4,4,4,4,4,4
google,Intern - Hourly,3,4,4,5,3,4
google,International Key Account Manager Sales,4,3,4,3,3,4
google,International Sales,4,3,4,3,3,3
google,Internship,4,3,4,3,4,3
google,Interpreter/Translator,5,5,5,5,5,5
google,Inventory,5,5,5,5,5,5
google,Janitor,4,4,5,3,3,3
google,Java Developer,5,3,4,5,4,3
google,Junior Engineer,4,4,4,4,4,4
google,Junior Python Developer,5,4,5,3,4,3
google,Kitchen Worker,5,5,5,5,5,5
google,LCS Sales Manager,4,2,5,3,4,4
google,Lead Account Strategist,5,4,5,5,5,5
google,Lead Associate,4,3,4,4,5,3
google,Lead Recruiter,4,4,5,4,5,5
google,Learning and Development Consultant,5,4,5,3,4,5
google,Learning and Development Manager,4,2,5,5,5,4
google,Legal,5,5,5,5,5,5
google,Legal Assistant,5,5,5,4,5,5
google,Legal Counsel,5,4,5,3,5,4
google,Legal Intern,5,5,5,5,5,5
google,Legal Operations Team Lead,5,5,4,4,5,4
google,Local Data Evaluator,3,3,2,4,3,1
google,Local Data Evaluator - Pod Lead,4,4,4,3,4,2
google,Local Data Operator,4,5,4,3,3,2
google,Local Data Quality Evaluator,5,5,5,5,3,3
google,Localization,4,5,4,3,4,5
google,Logistic Management,5,3,5,5,3,2
google,M&amp,\N,5,5,4,3,5
google,MBA Finance,4,4,5,5,4,4
google,Maharashtra,4,4,3,5,5,4
google,Maintenance Tech IV,5,3,4,4,4,3
google,Manager,5,4,4,4,4,4
google,Manager (Media Research),3,3,4,4,4,3
google,Map Maker,5,4,4,5,5,4
google,Market Development Representative,5,5,5,5,5,5
google,Marketing,5,4,5,5,5,5
google,Marketing Associate,5,5,5,5,5,5
google,Marketing Coordinator,4,4,4,3,5,3
google,Marketing Director,4,4,5,4,5,4
google,Marketing Manager,4,3,4,3,4,3
google,Marketing Specialist,4,3,4,3,4,3
google,Marketing TVC,5,3,5,3,2,2
google,Mathematics Consultant,5,5,5,5,5,5
google,Mcdonalds Crew Member,4,2,1,3,4,3
google,Mechanical Engineer,5,3,4,4,4,4
google,Mechanical Engineer III,5,5,4,5,5,5
google,Media Delivery Coordinator,5,4,4,4,5,5
google,Media Solutions,5,3,5,5,5,4
google,Medical Sales Representative,5,4,5,4,4,4
google,Member of Technical Staff,5,4,5,4,5,4
google,Mentor/Trainer,3,3,4,4,3,3
